,Source,Target,Weight,Timestamp
861,0,234,1,1302847189.76303
862,234,0,1,1302847200.44657
863,103,0,2,1302881091.40027
864,0,103,1,1302881463.21927
865,103,233,1,1302881660.53253
866,103,235,1,1302881716.56255
867,42,236,3,1302882663.4814699
868,236,42,3,1302882727.21246
869,103,216,1,1302883016.6139698
870,230,237,1,1302883800.22379
871,216,103,1,1302885177.36545
872,237,230,1,1302887909.58358
873,163,92,1,1302888454.20976
874,128,209,1,1302895949.56359
875,235,103,1,1302902855.0620599
876,182,163,4,1302904462.42451
877,163,182,4,1302904613.50992
878,182,45,1,1302906349.12986
879,167,182,1,1302917070.7938302
880,182,167,1,1302918774.91556
881,233,42,3,1302920250.19332
882,42,239,2,1302923640.0525901
883,180,45,5,1302923672.39342
884,180,80,1,1302923731.87447
885,180,16,5,1302924030.1326401
886,239,42,8,1302924331.0387301
887,163,238,3,1302928520.5580199
888,238,163,3,1302928586.5632699
889,167,21,1,1302932650.7846699
890,21,167,1,1302932675.1482902
891,240,241,1,1302933257.32159
892,167,242,1,1302933285.10365
893,202,234,1,1302933633.32301
894,242,167,1,1302933663.71517
895,243,244,10,1302958659.96369
896,6,200,2,1302970025.95609
897,6,245,1,1302978023.97721
898,163,246,1,1302978044.28952
899,246,163,1,1302978081.78907
900,216,247,1,1302990371.15432
901,247,216,1,1302991007.04608
902,163,248,1,1302995384.62134
903,248,163,1,1302995611.55773
904,217,225,4,1303021207.7533698
905,217,202,5,1303021210.01436
906,217,75,5,1303021213.96774
907,217,42,5,1303021221.5912302
908,163,97,2,1303021542.4549599
909,97,163,1,1303022826.24276
910,28,180,2,1303055665.67399
911,180,28,2,1303055677.04459
912,250,176,1,1303064582.67538
913,176,250,1,1303064621.3639998
914,244,243,10,1303064666.4526699
915,205,251,1,1303066398.74266
916,251,205,1,1303066422.7527
917,252,163,1,1303076403.988
918,178,111,1,1303080084.25373
919,111,178,1,1303080211.60651
920,185,217,4,1303080730.55375
921,185,42,5,1303080818.11106
922,185,106,1,1303081272.30198
923,106,185,1,1303081506.88679
924,185,132,1,1303083553.72312
925,132,185,1,1303083824.6375802
926,98,253,1,1303084783.03146
927,16,42,5,1303085826.86171
928,160,75,1,1303090859.30757
929,6,254,1,1303099054.93551
930,254,6,1,1303099322.5025198
931,253,165,1,1303113301.68098
932,165,253,1,1303113398.11481
933,191,20,1,1303114586.2340698
934,234,255,2,1303115280.50916
935,255,234,2,1303115648.8389
936,163,252,1,1303121613.1391
937,209,45,1,1303136046.42943
938,190,73,2,1303154040.49594
939,0,256,1,1303161461.9571302
940,45,209,1,1303168886.31513
941,189,257,1,1303168898.16831
942,257,189,1,1303168905.59715
943,3,242,2,1303175312.55388
944,242,3,2,1303175839.85251
945,258,259,1,1303192071.75571
946,259,258,1,1303192108.9737198
947,217,21,5,1303197787.15083
948,231,163,1,1303205377.55264
949,163,231,1,1303205387.07125
950,232,6,2,1303251534.06528
951,6,232,2,1303251550.345
952,28,261,1,1303252801.9893599
953,261,28,1,1303252805.7534099
954,42,259,2,1303253191.86247
955,259,42,3,1303253327.18892
956,21,262,1,1303256262.8433
957,98,263,1,1303256893.3340302
958,263,98,1,1303256975.46436
959,45,261,1,1303257293.9611
960,261,45,1,1303257295.4530802
961,175,42,3,1303257371.27207
962,21,264,1,1303258734.8252099
963,264,21,1,1303258968.10963
964,6,214,1,1303263457.99911
965,214,6,1,1303263494.4693801
966,13,214,1,1303264358.2512698
967,6,98,2,1303269567.19431
968,244,16,1,1303278095.6189
969,242,265,1,1303280196.19433
970,265,242,1,1303280237.42379
971,242,266,1,1303282173.97886
972,266,242,1,1303282190.53093
973,42,189,2,1303338920.24671
974,189,42,2,1303338935.30631
975,106,242,1,1303342751.31404
976,242,106,1,1303342876.66572
977,167,267,1,1303344910.5805
978,29,268,2,1303345804.65132
979,267,167,1,1303348286.09602
980,0,141,1,1303356386.92155
981,141,0,1,1303356404.35379
982,195,15,1,1303357170.26507
983,21,159,1,1303359602.7017698
984,159,21,1,1303359614.46297
985,159,42,2,1303360208.2480302
986,21,234,2,1303361096.159
987,240,21,1,1303361103.80481
988,234,21,2,1303361107.1509
989,21,240,1,1303361108.41975
990,163,167,3,1303361238.5636199
991,167,163,3,1303361248.8609
992,234,165,1,1303377388.7606401
993,165,234,1,1303377420.19429
994,165,147,2,1303387704.0627
995,147,165,2,1303387833.90276
996,6,226,2,1303391987.2434
997,42,184,7,1303396798.8352802
998,217,239,4,1303406592.00074
999,11,128,1,1303416432.96096
1000,128,11,1,1303416561.67917
1001,132,269,1,1303416673.95908
1002,269,132,1,1303416692.2218
1003,270,242,1,1303424581.71549
1004,217,234,5,1303438992.92732
1005,20,191,1,1303447886.00988
1006,163,165,2,1303466558.222
1007,165,163,2,1303466727.74948
1008,16,268,6,1303483211.91199
1009,0,271,1,1303486159.97165
1010,271,0,1,1303486333.77772
1011,0,272,1,1303486511.39637
1012,272,0,1,1303486645.72948
1013,42,272,4,1303487897.75142
1014,272,42,2,1303488818.96655
1015,167,233,2,1303499486.23316
1016,233,167,2,1303499671.62036
1017,264,66,1,1303531167.4133
1018,66,264,1,1303531284.8245199
1019,66,44,3,1303531650.0741699
1020,272,182,1,1303535867.4439301
1021,16,66,8,1303540925.97946
1022,66,16,8,1303540941.34585
1023,6,274,2,1303544457.63505
1024,217,274,4,1303546993.98663
1025,6,209,1,1303553119.7487
1026,274,217,4,1303559784.2193801
1027,234,79,1,1303561052.70167
1028,214,13,2,1303579036.6763198
1029,30,193,2,1303583404.90582
1030,32,273,1,1303599238.17432
1031,32,275,1,1303607468.8259
1032,42,163,3,1303617429.9254198
1033,45,276,1,1303618161.4830198
1034,276,45,1,1303618177.17361
1035,276,234,1,1303618242.19634
1036,45,277,1,1303618819.34451
1037,277,45,1,1303618999.7307699
1038,32,278,1,1303622727.7724302
1039,278,32,1,1303622762.64221
1040,279,244,1,1303627971.19886
1041,55,81,3,1303627972.4514802
1042,217,235,4,1303633389.9722
1043,272,44,1,1303640861.02325
1044,44,272,1,1303640911.48296
1045,273,32,10,1303644082.7625198
1046,244,279,1,1303665639.11747
1047,280,42,1,1303673490.21872
1048,200,6,4,1303676697.1068099
1049,175,182,1,1303680595.23137
1050,182,175,1,1303680597.7139199
1051,79,6,1,1303683484.7853699
1052,6,79,1,1303683667.3736598
1053,163,282,1,1303684673.89862
1054,282,163,1,1303684737.20912
1055,274,6,4,1303685320.94541
1056,209,283,1,1303685391.59344
1057,283,209,1,1303685478.49709
1058,176,284,1,1303692043.7583401
1059,6,180,1,1303692370.73546
1060,180,6,2,1303692374.89948
1061,6,188,1,1303692429.76732
1062,188,6,1,1303693074.60969
1063,284,176,1,1303693729.38586
1064,44,264,1,1303696033.47995
1065,264,44,1,1303696053.42083
1066,44,285,1,1303701960.4573
1067,44,163,2,1303702188.94516
1068,163,44,4,1303702300.05212
1069,6,286,1,1303702693.6559598
1070,286,6,1,1303702717.18495
1071,44,245,1,1303703560.6614301
1072,245,44,1,1303703578.12238
1073,41,6,8,1303705452.2132099
1074,281,234,2,1303705456.42257
1075,234,281,2,1303705502.08638
1076,234,287,1,1303716775.58051
1077,287,234,1,1303716827.29618
1078,21,288,1,1303725238.7572
1079,288,21,1,1303725563.20402
1080,282,289,1,1303738638.32319
1081,289,282,1,1303739054.90476
1082,160,180,1,1303739675.311
1083,273,98,1,1303740039.16592
1084,281,163,3,1303750939.19679
1085,163,281,3,1303750968.0436199
1086,199,20,1,1303751776.57371
1087,6,256,4,1303754914.81181
1088,217,294,3,1303762987.23233
1089,217,298,5,1303762992.09364
1090,281,305,1,1303770869.74674
1091,305,281,1,1303770911.20867
1092,305,306,1,1303771119.85233
1093,163,249,2,1303772422.78745
1094,249,163,2,1303772431.93864
1095,21,307,1,1303772944.96537
1096,21,147,1,1303773860.9935699
1097,147,21,1,1303774650.8018901
1098,256,6,5,1303786886.4105
1099,268,29,4,1303790029.14756
1100,268,16,3,1303790039.02017
1101,268,0,3,1303790378.72756
1102,175,163,1,1303796627.54956
1103,163,175,1,1303797148.42775
1104,73,275,-10,1303803390.95239
1105,217,228,6,1303809801.62217
1106,209,309,1,1303822178.8498302
1107,309,209,5,1303822716.99619
1108,217,243,3,1303827793.2758698
1109,300,42,6,1303838072.2690198
1110,217,296,3,1303838591.28198
1111,26,211,1,1303845167.27664
1112,211,26,1,1303845243.45631
1113,199,180,1,1303846262.3935401
1114,180,199,1,1303846551.9554698
1115,226,310,2,1303848296.49303
1116,310,226,2,1303848299.49944
1117,6,3,4,1303848523.63039
1118,42,300,1,1303853897.02772
1119,42,16,1,1303853921.30274
1120,284,165,1,1303859428.56157
1121,306,305,1,1303862752.2372198
1122,281,176,1,1303864137.6147802
1123,176,281,1,1303864206.98137
1124,44,253,3,1303875882.5386
1125,253,44,3,1303876659.70946
1126,163,6,5,1303879812.75084
1127,163,211,2,1303880144.4238
1128,312,3,1,1303880260.73877
1129,6,163,4,1303881691.04131
1130,313,106,1,1303883331.20928
1131,106,313,1,1303883385.52961
1132,6,314,1,1303900440.54604
1133,314,6,1,1303901659.9763598
1134,45,313,1,1303908513.5016599
1135,103,245,1,1303922221.40186
1136,310,313,2,1303927207.77541
1137,313,310,2,1303927224.3512301
1138,98,315,1,1303932463.01531
1139,315,98,1,1303932531.8712199
1140,163,316,1,1303937112.16344
1141,316,163,1,1303937174.1094902
1142,270,6,5,1303938048.33153
1143,30,317,2,1303938319.70929
1144,245,103,1,1303940229.89779
1145,284,163,1,1303941921.58969
1146,163,284,1,1303941960.59131
1147,264,0,1,1303959108.70226
1148,313,264,1,1303971582.17195
1149,264,313,1,1303971592.98306
1150,217,319,5,1303971805.93154
1151,217,16,5,1303975398.36775
1152,306,217,1,1303979893.31982
1153,165,284,1,1303984278.46176
1154,42,214,3,1304002118.91541
1155,299,42,3,1304003460.3725
1156,0,101,2,1304004287.17006
1157,101,163,1,1304004832.04029
1158,163,101,1,1304004869.32409
1159,101,0,2,1304005562.32289
1160,180,319,1,1304007616.71612
1161,319,217,3,1304007756.08595
1162,217,204,5,1304007796.43956
1163,319,42,3,1304007851.46411
1164,230,98,1,1304009754.87015
1165,98,230,1,1304009836.1498199
1166,28,66,2,1304013658.04995
1167,245,320,3,1304014701.3265
1168,245,6,2,1304017232.39689
1169,6,97,3,1304024850.8766901
1170,248,267,1,1304033113.23524
1171,163,3,7,1304034294.12591
1172,284,0,1,1304034490.73288
1173,0,284,1,1304034493.7501302
1174,106,326,1,1304040267.90605
1175,209,327,1,1304041764.0283
1176,327,209,1,1304043050.45883
1177,6,328,1,1304043629.91166
1178,328,6,1,1304043928.26158
1179,214,42,3,1304044790.38454
1180,29,258,3,1304050377.93646
1181,258,29,3,1304050418.44609
1182,285,44,2,1304050444.6663802
1183,318,6,3,1304050578.94532
1184,318,163,3,1304050596.79158
1185,163,318,3,1304050847.15276
1186,188,253,1,1304053176.97775
1187,209,44,1,1304082870.9728901
1188,44,209,1,1304082886.16874
1189,316,330,1,1304089664.5824301
1190,330,316,1,1304089962.57281
1191,209,331,1,1304090789.49109
1192,331,209,1,1304091083.25903
1193,316,0,1,1304098147.66104
1194,0,316,1,1304098159.58875
1195,332,217,5,1304098427.47301
1196,30,217,2,1304101630.92178
1197,332,30,1,1304101672.64664
1198,30,332,1,1304101856.34882
1199,253,256,5,1304103543.97705
1200,163,323,3,1304104276.19992
1201,323,163,4,1304104938.65569
1202,217,255,4,1304108612.92615
1203,30,225,1,1304112865.31673
1204,225,30,1,1304112971.58778
1205,6,104,3,1304118180.08223
1206,111,13,2,1304126754.0844
1207,13,111,2,1304126859.89419
1208,13,335,2,1304129066.89126
1209,13,6,4,1304135542.26647
1210,21,44,2,1304137573.44221
1211,44,21,1,1304137620.0576901
1212,24,285,1,1304142166.7448199
1213,285,24,1,1304142197.64358
1214,299,217,4,1304146150.95018
1215,163,337,1,1304146431.61679
1216,337,163,1,1304146740.5419
1217,24,163,1,1304150454.51869
1218,163,24,1,1304150470.97135
1219,30,162,1,1304153138.57605
1220,334,26,1,1304163100.91878
1221,217,244,4,1304166224.50353
1222,326,306,1,1304173774.94207
1223,306,326,1,1304175033.05864
1224,326,106,1,1304175789.09058
1225,176,338,1,1304186094.23204
1226,338,176,1,1304186120.3181
1227,282,339,1,1304191920.30566
1228,339,282,1,1304192004.70224
1229,332,340,1,1304193306.26912
1230,340,332,1,1304193334.0751
1231,5,180,4,1304194321.51897
1232,180,5,2,1304194336.64747
1233,180,335,2,1304194686.59664
1234,233,103,2,1304198780.8611
1235,245,42,1,1304204145.85062
1236,42,245,1,1304204295.02785
1237,320,245,3,1304207904.9581802
1238,269,342,1,1304213842.9361901
1239,342,269,1,1304213905.86492
1240,208,343,1,1304216680.81339
1241,343,208,1,1304216716.71788
1242,139,344,1,1304220345.4851198
1243,344,139,1,1304220444.81021
1244,332,345,1,1304224026.4254599
1245,345,332,1,1304224063.50218
1246,97,6,3,1304230989.10599
1247,346,308,1,1304231646.08288
1248,308,346,1,1304231668.12081
1249,313,346,1,1304232012.8829901
1250,346,313,1,1304232036.06997
1251,346,347,1,1304233846.3786
1252,347,346,1,1304234051.23997
1253,343,299,1,1304234839.15735
1254,299,343,1,1304234876.52822
1255,110,348,1,1304239724.96469
1256,340,147,1,1304252439.61547
1257,147,340,1,1304253481.82722
1258,306,132,1,1304261832.1075802
1259,105,340,1,1304270419.0006402
1260,340,105,1,1304270434.9327
1261,97,349,1,1304272624.8508
1262,349,97,1,1304272629.42698
1263,97,350,1,1304273832.10115
1264,350,97,1,1304273840.94555
1265,350,351,1,1304273866.10585
1266,351,350,1,1304273964.86729
1267,217,352,5,1304274210.87169
1268,3,163,8,1304275176.59281
1269,3,91,2,1304277450.28933
1270,91,3,2,1304277510.85768
1271,290,6,10,1304278704.77368
1272,105,311,1,1304278783.3529
1273,311,105,1,1304278792.34515
1274,353,6,1,1304280792.786
1275,353,302,1,1304280808.72243
1276,302,353,1,1304280974.38589
1277,6,353,1,1304280998.43631
1278,302,355,10,1304281113.55183
1279,226,193,2,1304283199.10446
1280,56,356,1,1304283469.79819
1281,356,56,1,1304283484.40465
1282,317,226,2,1304283584.68574
1283,209,353,1,1304284006.12515
1284,317,307,2,1304284547.03554
1285,353,209,1,1304284906.13342
1286,217,357,5,1304285013.83829
1287,56,15,3,1304285214.50863
1288,56,268,1,1304285342.74905
1289,6,120,1,1304286473.23536
1290,117,313,1,1304287786.6082098
1291,313,117,1,1304287820.6656199
1292,306,359,1,1304287947.70319
1293,3,14,6,1304288061.6504
1294,359,306,1,1304288143.69691
1295,307,163,1,1304288193.8877099
1296,217,360,5,1304288595.12749
1297,360,217,5,1304290597.21316
1298,41,361,1,1304291588.28338
1299,361,41,1,1304291603.7651
1300,361,362,1,1304291618.41432
1301,132,306,2,1304292259.7109401
1302,362,361,1,1304292259.75058
1303,353,347,2,1304294892.4635198
1304,347,353,2,1304294984.65738
1305,353,307,1,1304295961.18068
1306,307,353,1,1304295981.5797698
1307,59,363,1,1304298270.9261801
1308,363,59,1,1304298567.10317
1309,248,364,1,1304299009.19154
1310,364,248,1,1304299132.9342802
1311,176,248,1,1304299847.2703
1312,248,176,1,1304299848.14069
1313,361,190,2,1304300122.36851
1314,190,361,2,1304300369.23913
1315,307,365,1,1304302497.33882
1316,365,307,1,1304302522.41345
1317,305,6,1,1304303707.22647
1318,6,305,2,1304303804.54562
1319,195,308,1,1304305174.59351
1320,308,195,1,1304305182.85883
1321,195,366,1,1304307672.96121
1322,366,195,1,1304307687.02267
1323,45,367,1,1304310339.724
1324,353,368,1,1304310940.62387
1325,368,353,2,1304311010.66311
1326,3,1,6,1304313526.7069
1327,116,6,5,1304314810.41999
1328,6,116,4,1304314930.1122198
1329,159,190,5,1304316430.24687
1330,253,6,2,1304317054.4144
1331,313,369,1,1304319675.46808
1332,369,313,1,1304319681.44465
1333,370,159,2,1304325274.6877801
1334,370,6,1,1304325318.4145699
1335,370,280,3,1304325338.76824
1336,370,162,10,1304325483.8362699
1337,272,369,1,1304328454.6849802
1338,369,272,1,1304328456.92748
1339,159,290,3,1304344954.35133
1340,290,159,3,1304345554.45114
1341,159,371,1,1304345640.89835
1342,371,159,1,1304345750.70556
1343,217,138,4,1304346187.16027
1344,159,372,1,1304346190.53891
1345,372,159,1,1304346198.16035
1346,159,1,8,1304347161.8605301
1347,1,159,5,1304347196.41986
1348,280,370,1,1304351240.17051
1349,258,372,3,1304352110.87991
1350,372,258,3,1304352150.4003
1351,217,374,4,1304353402.4212
1352,217,375,5,1304353418.0465
1353,374,42,5,1304354989.66484
1354,163,307,2,1304355528.62625
1355,0,35,1,1304355927.53321
1356,372,352,1,1304358452.0457802
1357,0,344,1,1304359309.07414
1358,344,0,1,1304359311.52543
1359,352,372,1,1304364402.77031
1360,199,28,1,1304364648.52537
1361,28,199,1,1304365893.75496
1362,6,378,2,1304367720.99393
1363,356,352,1,1304367747.1260002
1364,378,6,2,1304367782.07106
1365,352,356,1,1304367783.47506
1366,0,359,1,1304368646.0388901
1367,359,0,1,1304368666.30165
1368,378,75,2,1304370485.25163
1369,111,45,2,1304370616.55569
1370,75,378,2,1304370687.40515
1371,217,300,6,1304375007.78152
1372,196,113,1,1304375796.39077
1373,280,104,1,1304375955.25487
1374,104,280,1,1304376692.03429
1375,316,75,2,1304377152.6751199
1376,75,316,3,1304377205.85912
1377,176,364,1,1304380869.41801
1378,364,176,1,1304380949.85115
1379,219,180,1,1304383365.32546
1380,180,219,1,1304383559.90045
1381,260,45,1,1304384872.9581099
1382,45,260,1,1304385136.98648
1383,230,381,1,1304385668.5876698
1384,381,230,1,1304385878.20314
1385,365,383,1,1304388442.3425698
1386,383,365,1,1304388450.8719099
1387,217,332,6,1304389395.40553
1388,293,217,4,1304390658.16343
1389,347,361,3,1304392818.7474198
1390,361,347,3,1304392836.70894
1391,290,59,3,1304392865.74244
1392,59,290,3,1304393057.9556801
1393,217,301,4,1304396617.5731401
1394,75,387,3,1304404273.61811
1395,387,75,1,1304404380.4651198
1396,313,163,3,1304405509.89733
1397,163,313,3,1304405535.07094
1398,106,6,1,1304407100.50003
1399,6,106,1,1304407106.34326
1400,310,307,3,1304428321.94678
1401,216,388,1,1304430541.64005
1402,388,216,1,1304430584.68364
1403,105,26,3,1304430800.20752
1404,243,388,1,1304432036.98012
1405,310,56,1,1304432111.3712401
1406,56,216,1,1304432479.1376
1407,216,56,1,1304432495.70073
1408,388,243,1,1304432506.87816
1409,56,310,1,1304432510.6678
1410,6,389,1,1304432824.6444302
1411,389,6,1,1304432849.15152
1412,56,91,1,1304433266.93541
1413,91,56,2,1304433317.01562
1414,216,362,1,1304433403.75093
1415,362,216,1,1304433414.41528
1416,331,26,2,1304434011.8455
1417,307,310,3,1304434148.66304
1418,217,292,3,1304436188.01547
1419,354,390,1,1304436720.92628
1420,217,299,4,1304439811.00769
1421,326,370,-10,1304442703.36657
1422,326,392,1,1304443251.5943801
1423,392,370,-10,1304443259.7652
1424,383,381,1,1304448830.804
1425,381,383,1,1304448842.0507698
1426,199,11,2,1304449745.1990302
1427,346,337,1,1304453241.98472
1428,343,383,1,1304459443.71955
1429,383,343,1,1304459648.49948
1430,383,347,1,1304459685.67705
1431,347,383,1,1304459716.88398
1432,230,6,4,1304461216.08904
1433,313,393,1,1304463404.12543
1434,393,313,2,1304464673.88642
1435,217,257,4,1304464994.92781
1436,176,394,1,1304465476.51686
1437,32,395,1,1304466955.9566698
1438,395,32,1,1304466988.0198698
1439,393,381,1,1304466996.29265
1440,381,393,2,1304467199.41499
1441,246,59,1,1304467454.67468
1442,59,246,1,1304467599.9276302
1443,364,127,1,1304468890.59838
1444,127,364,1,1304468927.4776402
1445,365,393,1,1304469889.5260699
1446,393,365,1,1304469924.31848
1447,393,364,2,1304470291.7476301
1448,364,393,2,1304470314.1565
1449,6,253,2,1304471736.24443
1450,6,370,-1,1304474308.43328
1451,217,282,4,1304475792.57771
1452,159,248,1,1304476730.2378
1453,139,142,2,1304476904.23699
1454,393,396,1,1304477092.30553
1455,396,393,1,1304477290.9659
1456,248,159,1,1304477449.75454
1457,142,139,2,1304477700.90761
1458,163,261,4,1304480355.56937
1459,390,354,1,1304480494.44592
1460,261,163,4,1304480950.9563901
1461,353,164,1,1304484763.36523
1462,164,353,1,1304484816.70528
1463,261,397,1,1304485819.89334
1464,397,261,1,1304485844.81063
1465,0,398,1,1304488104.52372
1466,398,0,1,1304488263.25871
1467,394,176,1,1304490824.30485
1468,6,230,5,1304497864.54586
1469,11,257,2,1304514927.6556
1470,164,399,1,1304517599.0982199
1471,399,164,1,1304517619.95299
1472,364,35,1,1304520736.3691401
1473,364,268,1,1304522522.9748
1474,268,364,1,1304522529.0758
1475,399,145,1,1304523071.53474
1476,217,76,6,1304526185.55459
1477,401,42,1,1304530053.96396
1478,0,402,1,1304533792.72692
1479,280,403,2,1304534184.10356
1480,402,0,1,1304534420.72025
1481,400,404,1,1304535380.6979
1482,403,280,2,1304535620.1596901
1483,404,400,1,1304535751.90069
